date,store_id,total_stock,average_price,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear,total_revenue_lag_7,rolling_mean_7,rolling_median_7,rolling_min_7,rolling_max_7,rolling_std_7
2017-11-20,95,15605.0,12.0975286259542,0,4,11,2017,324,20,47,1191.96,2246.731428571428,1235.29,167.82000000000002,6716.12,2628.422146931682
2017-11-20,14,6972.0,6.46603139013453,0,4,11,2017,324,20,47,1359.8,2142.5328571428563,630.41,167.82000000000002,6716.12,2683.327042446338
2017-11-20,50,19259.0,11.138753462603859,0,4,11,2017,324,20,47,1235.29,2106.657142857142,630.41,167.82000000000002,6716.12,2699.110739562905
2017-11-27,107,12684.0,9.505085106382985,0,4,11,2017,331,27,48,574.69,2167.374285714285,984.16,167.82000000000002,6716.12,2663.4499981781596
2017-11-27,80,14461.0,6.404431818181817,0,4,11,2017,331,27,48,402.28,2308.514285714285,999.71,167.82000000000002,6716.12,2579.169783579315
2017-11-27,59,5880.0,6.258205128205128,0,4,11,2017,331,27,48,6716.12,1447.7657142857136,984.16,167.82000000000002,5271.120000000001,1728.016033026095
2017-11-27,97,42289.0,13.50127220630368,0,4,11,2017,331,27,48,167.82000000000002,2178.8871428571424,999.71,630.41,5285.67,2131.733056065841
2017-11-27,15,18751.0,8.134927536231892,0,4,11,2017,331,27,48,5271.120000000001,1709.3328571428563,999.71,630.41,5285.67,1643.0829665977956
2017-11-27,3,7004.0,6.8963736263736255,0,4,11,2017,331,27,48,630.41,1691.3228571428565,999.71,504.34000000000003,5285.67,1657.5077950617545
2017-11-27,89,6787.0,7.550533049040513,0,4,11,2017,331,27,48,984.16,1580.638571428571,999.71,209.37,5285.67,1736.583831870575
2017-11-27,39,6896.0,6.445433789954337,0,4,11,2017,331,27,48,999.71,1510.8757142857135,690.88,209.37,5285.67,1773.2329095831083
2017-11-27,10,9330.0,9.162900943396233,0,4,11,2017,331,27,48,1390.2600000000002,1632.1128571428565,690.88,209.37,5285.67,1792.5187552502243
2017-11-27,95,17088.0,12.479885823025691,0,4,11,2017,331,27,48,690.88,2535.0785714285707,1984.2400000000002,209.37,7011.639999999999,2633.9040842029444
2017-11-27,143,5691.0,6.531873479318733,0,4,11,2017,331,27,48,5285.67,1813.2471428571423,511.3699999999999,209.37,7011.639999999999,2439.6694877907426
2017-11-27,55,16728.0,10.62310262529833,0,4,11,2017,331,27,48,1984.2400000000002,1711.441428571428,511.3699999999999,209.37,7011.639999999999,2446.20507125785
2017-11-27,62,33724.0,13.064238410595992,0,4,11,2017,331,27,48,504.34000000000003,2558.094285714285,1271.6000000000001,209.37,7011.639999999999,2935.4743460575337
2017-11-27,22,8115.0,7.541651131824242,0,4,11,2017,331,27,48,209.37,2782.472857142857,1780.0200000000004,232.84999999999997,7011.639999999999,2782.0415596806733
2017-11-27,50,18775.0,11.333714085494032,0,4,11,2017,331,27,48,511.3699999999999,2885.2371428571423,1780.0200000000004,232.84999999999997,7011.639999999999,2696.127985702918
2017-11-27,120,6395.0,6.564965986394558,0,4,11,2017,331,27,48,2238.920000000001,2623.7399999999993,1271.6000000000001,232.84999999999997,7011.639999999999,2853.4414788520426
2017-11-27,99,6436.0,6.212603878116344,0,4,11,2017,331,27,48,7011.639999999999,1651.514285714285,1230.7200000000003,206.06,6430.91,2191.9443398944327
2017-11-27,67,10475.0,8.249866369710476,0,4,11,2017,331,27,48,232.84999999999997,1785.3985714285707,1230.7200000000003,206.06,6430.91,2118.232520038256
2017-11-27,58,13800.0,7.956055248618796,0,4,11,2017,331,27,48,1271.6000000000001,1772.3899999999992,1180.5400000000002,206.06,6430.91,2122.189687272716
2017-11-27,16,6034.0,6.7019522776572655,0,4,11,2017,331,27,48,6430.91,917.9228571428565,1170.0400000000002,206.06,1780.0200000000004,571.4301790453621
2017-11-27,73,8927.0,7.788669891172923,0,4,11,2017,331,27,48,1780.0200000000004,769.384285714285,740.25,206.06,1230.7200000000003,426.8303541165314
2017-11-27,14,6719.0,6.4677927927927925,0,4,11,2017,331,27,48,1230.7200000000003,696.7399999999992,722.21,206.06,1180.5400000000002,375.40185876827024
2017-11-27,77,5301.0,5.894783715012721,0,4,11,2017,331,27,48,408.44000000000005,686.1828571428563,722.21,206.06,1180.5400000000002,385.7570717742129
2017-11-27,52,11481.0,8.589988962472415,0,4,11,2017,331,27,48,206.06,804.3657142857136,740.25,334.54,1180.5400000000002,337.90553916034503
2017-11-27,126,26825.0,12.095977653631257,0,4,11,2017,331,27,48,1170.0400000000002,921.6714285714279,740.25,334.54,1991.1800000000003,557.3100530951846
2017-11-27,20,33228.0,12.13736708860757,0,4,11,2017,331,27,48,1180.5400000000002,1609.4599999999994,740.25,334.54,5995.060000000001,2009.3304771407493
2017-12-04,73,8660.0,7.975100755667516,0,4,12,2017,338,4,49,449.64000000000004,1640.5657142857137,740.25,334.54,5995.060000000001,1989.9754242189128
2017-12-04,10,10003.0,9.158392246294193,0,4,12,2017,338,4,49,740.25,1842.8599999999994,1033.3400000000001,334.54,5995.060000000001,1954.8647042101584
2017-12-04,20,32395.0,12.291139476961362,0,4,12,2017,338,4,49,722.21,2613.6128571428562,1991.1800000000003,334.54,6117.479999999999,2442.2351792617783
2017-12-04,126,27789.0,12.33986511342731,0,4,12,2017,338,4,49,334.54,2843.969999999999,1991.1800000000003,667.38,6117.479999999999,2260.7436614898797
2017-12-04,97,46360.0,14.881001707455834,0,4,12,2017,338,4,49,1033.3400000000001,3489.1671428571417,2156.3099999999995,667.38,6117.479999999999,2301.9744427825012
2017-12-04,62,35183.0,12.96445161290318,0,4,12,2017,338,4,49,1991.1800000000003,4241.099999999999,5549.719999999999,667.38,7254.71,2574.621149755176
2017-12-04,120,6130.0,6.981250000000001,0,4,12,2017,338,4,49,5995.060000000001,3427.7042857142847,2156.3099999999995,301.29,7254.71,2816.217422565577
2017-12-04,59,6090.0,6.39321608040201,0,4,12,2017,338,4,49,667.38,3426.5128571428563,2156.3099999999995,301.29,7254.71,2817.581269314245
2017-12-04,99,6296.0,6.243646408839778,0,4,12,2017,338,4,49,2156.3099999999995,3160.6114285714275,1947.0400000000004,295.0,7254.71,3036.736673450787
2017-12-04,15,18423.0,8.25538037486219,0,4,12,2017,338,4,49,6117.479999999999,2584.2228571428564,1947.0400000000004,295.0,7254.71,2751.476670194354
2017-12-04,77,5230.0,5.832375,0,4,12,2017,338,4,49,1947.0400000000004,2346.7799999999993,659.0400000000001,284.94,7254.71,2884.146005625698
2017-12-04,16,6256.0,6.93480603448276,0,4,12,2017,338,4,49,5549.719999999999,1621.7085714285708,474.22,284.94,7254.71,2565.0648258502724
2017-12-04,80,15466.0,6.569498861047837,0,4,12,2017,338,4,49,7254.71,781.6785714285706,474.22,284.94,2082.7599999999998,691.399491621371
2017-12-04,22,7301.0,7.890731707317081,0,4,12,2017,338,4,49,301.29,990.5557142857136,659.0400000000001,284.94,2082.7599999999998,741.1538981403093
2017-12-04,50,18985.0,11.578188105117546,0,4,12,2017,338,4,49,659.0400000000001,1075.5099999999995,1253.7200000000003,284.94,2082.7599999999998,730.8313487848417
2017-12-04,67,11155.0,8.394372197309425,0,4,12,2017,338,4,49,295.0,1229.1171428571422,1370.2500000000005,284.94,2082.7599999999998,647.713476950892
2017-12-04,39,6603.0,6.890246636771303,0,4,12,2017,338,4,49,2082.7599999999998,993.2299999999994,1253.7200000000003,284.94,1763.4300000000005,582.3951264677082
2017-12-04,58,13830.0,8.170445652173921,0,4,12,2017,338,4,49,284.94,1117.2171428571423,1253.7200000000003,431.55000000000007,1763.4300000000005,491.8161308088765
2017-12-04,52,11237.0,8.675474613686541,0,4,12,2017,338,4,49,474.22,1222.3714285714282,1253.7200000000003,431.55000000000007,1763.4300000000005,401.8946306943608
2017-12-04,143,5355.0,6.803883495145631,0,4,12,2017,338,4,49,1374.5,1069.5371428571423,1210.3,304.66,1763.4300000000005,520.3618447360907
2017-12-04,55,17553.0,10.646040688575896,0,4,12,2017,338,4,49,1763.4300000000005,949.8928571428567,1152.8500000000004,304.66,1370.2500000000005,421.0292938230634
2017-12-04,95,17044.0,12.051466165413531,0,4,12,2017,338,4,49,1253.7200000000003,1609.754285714285,1152.8500000000004,304.66,5872.750000000001,1921.7130283235776
2017-12-04,89,6653.0,7.644373673036094,0,4,12,2017,338,4,49,1370.2500000000005,1439.1142857142852,925.9200000000001,175.77,5872.750000000001,1998.0410548406098
2017-12-04,3,6908.0,7.150539956803457,0,4,12,2017,338,4,49,431.55000000000007,1444.0628571428567,925.9200000000001,175.77,5872.750000000001,1995.1705356661823
2017-12-04,14,6271.0,6.775388026607541,0,4,12,2017,338,4,49,1152.8500000000004,1386.3642857142852,748.96,175.77,5872.750000000001,2010.774808217447
2017-12-04,107,12559.0,9.51753943217666,0,4,12,2017,338,4,49,1210.3,1367.681428571428,748.96,175.77,5872.750000000001,2013.289324094848
2017-12-11,97,54416.0,16.530913140311746,0,4,12,2017,345,11,50,304.66,2138.5399999999995,925.9200000000001,175.77,5872.750000000001,2510.153323922665
2017-12-11,67,10972.0,8.077142857142865,0,4,12,2017,345,11,50,925.9200000000001,2211.594285714285,1079.52,175.77,5872.750000000001,2476.1916333411223
2017-12-11,58,15628.0,8.073286637931043,0,4,12,2017,345,11,50,5872.750000000001,1545.0671428571425,1079.52,175.77,5700.670000000001,1883.4529005677703
2017-12-11,59,6845.0,6.6667901234567895,0,4,12,2017,345,11,50,175.77,1626.6871428571426,1079.52,466.19000000000005,5700.670000000001,1825.7189057803544
2017-12-11,99,6211.0,6.232739726027397,0,4,12,2017,345,11,50,466.19000000000005,1593.1728571428564,1079.52,231.59000000000003,5700.670000000001,1852.5287719557325
2017-12-11,120,5896.0,6.957941834451902,0,4,12,2017,345,11,50,748.96,1536.5942857142854,1079.52,231.59000000000003,5700.670000000001,1888.3116695861527
2017-12-11,22,8575.0,7.807354497354505,0,4,12,2017,345,11,50,1079.52,1648.735714285714,1207.0600000000002,231.59000000000003,5700.670000000001,1879.9338499874343
2017-12-11,62,37875.0,13.497578215527179,0,4,12,2017,345,11,50,5700.670000000001,1933.8771428571422,1207.0600000000002,231.59000000000003,7696.66,2607.5206918943413
2017-12-11,50,20229.0,11.48676954732508,0,4,12,2017,345,11,50,1437.3000000000002,1950.548571428571,1207.0600000000002,231.59000000000003,7696.66,2604.1875630442382
2017-12-11,77,5429.0,5.817297979797979,0,4,12,2017,345,11,50,1207.0600000000002,1838.2228571428566,747.11,231.59000000000003,7696.66,2658.002205439983
2017-12-11,52,12479.0,8.613275675675684,0,4,12,2017,345,11,50,747.11,1889.1957142857136,1103.9199999999998,231.59000000000003,7696.66,2636.928141435644
2017-12-11,55,18521.0,10.62506912442396,0,4,12,2017,345,11,50,231.59000000000003,2020.9785714285706,1154.07,352.90999999999997,7696.66,2562.2752324280636
2017-12-11,14,6316.0,6.823908296943232,0,4,12,2017,345,11,50,352.90999999999997,2070.8342857142848,1154.07,420.78,7696.66,2527.569404690715
2017-12-11,126,29007.0,12.424664652567943,0,4,12,2017,345,11,50,1864.5100000000004,2082.7557142857136,1154.07,420.78,7696.66,2526.6306981555317
2017-12-11,95,25517.0,12.128944444444441,0,4,12,2017,345,11,50,7696.66,1800.2271428571423,1154.07,420.78,5718.960000000002,1800.485102768274
2017-12-11,15,18969.0,8.159527896995717,0,4,12,2017,345,11,50,1554.0,1893.5428571428565,1154.07,420.78,5718.960000000002,1802.5228668980824
2017-12-11,80,15295.0,6.5897679814385155,0,4,12,2017,345,11,50,420.78,2037.3571428571424,1427.48,701.9,5718.960000000002,1702.8377504498626
2017-12-11,89,6356.0,7.569303797468357,0,4,12,2017,345,11,50,1103.9199999999998,1905.9928571428568,1427.48,184.37,5718.960000000002,1818.3966769814415
2017-12-11,3,7767.0,6.823898678414098,0,4,12,2017,345,11,50,1154.07,1818.5957142857137,1427.48,184.37,5718.960000000002,1874.3989491999591
2017-12-11,107,13691.0,9.37607291666667,0,4,12,2017,345,11,50,701.9,1868.3871428571422,1427.48,184.37,5718.960000000002,1844.1767857747484
2017-12-11,73,9140.0,8.037522464698341,0,4,12,2017,345,11,50,1947.9600000000005,1689.0271428571425,1050.44,184.37,5718.960000000002,1895.488410196824
2017-12-11,143,5206.0,6.751833740831296,0,4,12,2017,345,11,50,5718.960000000002,901.484285714285,692.44,184.37,2207.21,727.3499554972909
2017-12-11,10,11076.0,9.163451025056954,0,4,12,2017,345,11,50,2207.21,893.504285714285,692.44,184.37,2151.35,710.753900982549
2017-12-11,39,7111.0,6.882888888888889,0,4,12,2017,345,11,50,1427.48,736.2971428571419,542.29,184.37,2151.35,694.4771533490618
2017-12-11,20,33514.0,13.757735384615339,0,4,12,2017,345,11,50,184.37,1532.4685714285702,692.44,206.16,5757.569999999999,1973.3696236085514
2017-12-11,16,6349.0,7.050322580645163,0,4,12,2017,345,11,50,542.29,1537.0471428571418,692.44,206.16,5757.569999999999,1970.7247415245859
2017-12-18,99,7124.0,6.580188679245282,0,4,12,2017,352,18,51,1050.44,1423.699999999999,574.3399999999999,206.16,5757.569999999999,2025.4345868315115
2017-12-18,120,7329.0,6.915178571428571,0,4,12,2017,352,18,51,692.44,1386.1714285714274,429.74,206.16,5757.569999999999,2043.5943878163025
2017-12-18,89,7896.0,7.077578947368422,0,4,12,2017,352,18,51,206.16,1395.907142857142,429.74,257.01,5757.569999999999,2037.1881563952668
2017-12-18,95,37734.0,12.375236363636365,0,4,12,2017,352,18,51,2151.35,2135.8942857142847,429.74,257.01,7331.26,3047.552743174197
2017-12-18,50,25968.0,11.451373889268611,0,4,12,2017,352,18,51,327.03,2310.83857142857,574.3399999999999,257.01,7331.26,2960.309411730631
2017-12-18,3,9333.0,6.710065645514222,0,4,12,2017,352,18,51,5757.569999999999,1590.9628571428564,574.3399999999999,257.01,7331.26,2569.332573534188
2017-12-18,15,19242.0,8.306930481283432,0,4,12,2017,352,18,51,574.3399999999999,1793.7528571428563,718.4399999999999,257.01,7331.26,2531.460872169233
2017-12-18,58,23286.0,8.23607515657621,0,4,12,2017,352,18,51,257.01,2049.8142857142852,1551.6399999999999,274.31,7331.26,2439.077353002273
2017-12-18,22,11304.0,8.02564885496184,0,4,12,2017,352,18,51,429.74,2232.2257142857134,1706.62,274.31,7331.26,2343.601719759974
2017-12-18,16,6941.0,7.040217391304349,0,4,12,2017,352,18,51,274.31,2265.4657142857136,1706.62,506.99,7331.26,2312.6494246344187
2017-12-18,52,13764.0,8.654064516129042,0,4,12,2017,352,18,51,7331.26,1374.904285714285,1551.6399999999999,506.99,2049.4400000000005,611.0995367602376
2017-12-18,143,8512.0,6.572195121951218,0,4,12,2017,352,18,51,1551.6399999999999,1203.0571428571423,1097.33,348.71,2049.4400000000005,713.6496547960226
2017-12-18,10,13708.0,9.291704918032794,0,4,12,2017,352,18,51,718.4399999999999,1503.4985714285706,1706.62,348.71,2821.5299999999997,895.2206644998896
2017-12-18,39,7855.0,6.751447661469933,0,4,12,2017,352,18,51,1993.8700000000003,1275.8585714285707,1097.33,348.71,2821.5299999999997,950.6282855815015
2017-12-18,80,13017.0,6.450231481481479,0,4,12,2017,352,18,51,2049.4400000000005,1221.2285714285704,1097.33,348.71,2821.5299999999997,908.8326418805744
2017-12-18,59,8254.0,6.551861042183622,0,4,12,2017,352,18,51,1706.62,1060.287142857142,580.03,348.71,2821.5299999999997,908.3021148222006
2017-12-18,67,11556.0,7.997758046614882,0,4,12,2017,352,18,51,506.99,1184.687142857142,1097.33,348.71,2821.5299999999997,879.0543410149047
2017-12-18,107,15955.0,9.30754314720813,0,4,12,2017,352,18,51,1097.33,1215.1985714285706,1310.91,348.71,2821.5299999999997,879.2234751079828
2017-12-18,77,7277.0,6.125558312655086,0,4,12,2017,352,18,51,348.71,1232.2285714285704,1310.91,400.39,2821.5299999999997,860.6001963441703
2017-12-18,126,31727.0,12.469266221952667,0,4,12,2017,352,18,51,2821.5299999999997,1144.4471428571421,1310.91,400.39,2207.0600000000004,684.8691379310956
2017-12-18,73,11605.0,8.101703703703715,0,4,12,2017,352,18,51,400.39,1193.4557142857136,1310.91,467.91999999999996,2207.0600000000004,633.0665068763132
2017-12-18,14,8093.0,6.787254901960785,0,4,12,2017,352,18,51,1667.0299999999997,1048.7485714285708,743.45,467.91999999999996,2207.0600000000004,622.4563799289808
2017-12-18,55,21182.0,10.825524316109423,0,4,12,2017,352,18,51,580.03,1124.6357142857137,1111.2400000000002,467.91999999999996,2207.0600000000004,587.1694445631323
2017-12-25,59,7685.0,6.251649746192894,0,4,12,2017,359,25,52,1377.79,1002.7385714285708,743.45,467.91999999999996,2207.0600000000004,613.8212451908335
2017-12-25,67,10720.0,8.059832962138094,0,4,12,2017,359,25,52,1310.91,1074.3071428571423,743.45,467.91999999999996,2207.0600000000004,681.2440957961757
2017-12-25,58,19811.0,8.39706624605679,0,4,12,2017,359,25,52,467.91999999999996,1288.245714285714,1111.2400000000002,524.51,2207.0600000000004,694.1030951008482
2017-12-25,16,5964.0,6.984170305676857,0,4,12,2017,359,25,52,2207.0600000000004,1048.1085714285707,743.45,524.51,1965.4900000000007,608.7774779952787
2017-12-25,22,10517.0,8.262496815286633,0,4,12,2017,359,25,52,743.45,1199.5099999999995,1111.2400000000002,524.51,1965.4900000000007,650.7226999267859
2017-12-25,50,21562.0,11.654047945205457,0,4,12,2017,359,25,52,654.0799999999999,1315.6071428571424,1466.76,524.51,1965.4900000000007,608.3062612345433
2017-12-25,14,6912.0,6.778976034858388,0,4,12,2017,359,25,52,1111.2400000000002,1281.7999999999995,1466.76,524.51,1965.4900000000007,627.8201408577718
2017-12-25,52,12667.0,8.67486928104576,0,4,12,2017,359,25,52,524.51,1384.9528571428566,1466.76,526.1000000000001,1965.4900000000007,535.1351069812323
2017-12-25,3,8295.0,6.561462882096071,0,4,12,2017,359,25,52,1811.8900000000003,1246.9957142857136,1246.5800000000002,526.1000000000001,1965.4900000000007,531.1908595742624
2017-12-25,73,10593.0,8.196567534076836,0,4,12,2017,359,25,52,1965.4900000000007,1099.8557142857137,935.51,526.1000000000001,1803.26,432.47744260471035
2017-12-25,107,13705.0,9.543774160732456,0,4,12,2017,359,25,52,526.1000000000001,1232.2857142857135,1246.5800000000002,846.1899999999999,1803.26,364.0168188814591
2017-12-25,77,5962.0,6.091379310344829,0,4,12,2017,359,25,52,1803.26,1020.8114285714279,935.51,322.94000000000005,1466.76,404.7422729519263
2017-12-25,126,28529.0,12.565570469798612,0,4,12,2017,359,25,52,1466.76,1172.1228571428564,935.51,322.94000000000005,2525.94,693.9228696743958
2017-12-25,143,6119.0,6.525432098765432,0,4,12,2017,359,25,52,874.59,1094.6328571428564,935.51,322.94000000000005,2525.94,759.8412766210773
2017-12-25,15,17893.0,8.314107338444698,0,4,12,2017,359,25,52,1246.5800000000002,1250.4985714285706,935.51,322.94000000000005,2525.94,895.9234128992042
2017-12-25,80,13387.0,6.433016627078386,0,4,12,2017,359,25,52,846.1899999999999,1310.1257142857137,1263.5800000000002,322.94000000000005,2525.94,878.2454573723929
2017-12-25,10,11279.0,9.188352017937227,0,4,12,2017,359,25,52,935.51,1549.4385714285709,1453.11,322.94000000000005,2610.7000000000003,981.3385870403197
2017-12-25,55,18716.0,10.863075745983164,0,4,12,2017,359,25,52,1453.11,1562.064285714285,1541.4900000000002,322.94000000000005,2610.7000000000003,980.4608321236379
2017-12-25,39,7015.0,6.765765765765766,0,4,12,2017,359,25,52,322.94000000000005,1581.3171428571422,1541.4900000000002,332.15999999999997,2610.7000000000003,953.0123596035614
2017-12-25,89,6564.0,7.377087794432549,0,4,12,2017,359,25,52,2525.94,1265.494285714285,1263.5800000000002,315.18,2610.7000000000003,954.1119542949754
2017-12-25,120,6470.0,6.930837004405287,0,4,12,2017,359,25,52,332.15999999999997,1266.0928571428565,1263.5800000000002,315.18,2610.7000000000003,953.4298990786625
2017-12-25,99,6331.0,6.611037234042553,0,4,12,2017,359,25,52,2337.6400000000003,980.5514285714279,457.71000000000004,315.18,2610.7000000000003,875.1190508997191
2018-01-01,126,27277.0,12.8118406759203,0,1,1,2018,1,1,1,1263.5800000000002,1173.661428571428,457.71000000000004,315.18,2615.35,1074.4317111606604
2018-01-01,97,45729.0,16.73442833240374,0,1,1,2018,1,1,1,2610.7000000000003,1861.9157142857132,457.71000000000004,315.18,7428.479999999999,2603.4668804234684
2018-01-01,62,38152.0,16.31941039112662,0,1,1,2018,1,1,1,1541.4900000000002,2716.728571428571,457.71000000000004,315.18,7525.18,3354.6781606955415
2018-01-01,59,7080.0,6.2783042394014945,0,1,1,2018,1,1,1,457.71000000000004,2714.541428571428,442.4,315.18,7525.18,3356.400984951136
2018-01-01,22,9402.0,8.194616384915482,0,1,1,2018,1,1,1,315.18,2966.462857142856,2078.6300000000006,336.34999999999997,7525.18,3209.2512799598308
2018-01-01,14,6708.0,6.9334422657952075,0,1,1,2018,1,1,1,336.34999999999997,3014.562857142856,2078.6300000000006,338.85,7525.18,3165.48617354804
2018-01-01,73,10057.0,8.087690417690428,0,1,1,2018,1,1,1,338.85,3123.461428571428,2078.6300000000006,442.4,7525.18,3069.759809656279
2018-01-01,89,6093.0,7.625164835164836,0,1,1,2018,1,1,1,2615.35,2784.365714285714,1101.1399999999999,241.68,7525.18,3260.4227074611927
2018-01-01,143,5812.0,6.6669902912621355,0,1,1,2018,1,1,1,7428.479999999999,1776.0085714285708,673.0500000000001,241.68,7525.18,2611.707914171802
2018-01-01,107,12454.0,9.630329218107,0,1,1,2018,1,1,1,7525.18,902.6171428571422,673.0500000000001,241.68,2078.6300000000006,666.6282558946547
2018-01-01,10,10072.0,9.763389450056126,0,1,1,2018,1,1,1,442.4,1216.0114285714278,1101.1399999999999,241.68,2636.16,891.835052021556
2018-01-01,15,17207.0,8.40592794759826,0,1,1,2018,1,1,1,2078.6300000000006,1235.0799999999992,1101.1399999999999,241.68,2636.16,914.4921041576424
2018-01-01,55,17750.0,10.920917361637601,0,1,1,2018,1,1,1,673.0500000000001,1320.8285714285705,1273.2900000000002,241.68,2636.16,880.5194879620541
2018-01-01,39,6325.0,6.876450892857144,0,1,1,2018,1,1,1,1101.1399999999999,1232.4228571428564,1273.2900000000002,241.68,2636.16,935.5965580440189
2018-01-01,3,7478.0,6.689507494646682,0,1,1,2018,1,1,1,241.68,1311.0585714285705,1273.2900000000002,369.98,2636.16,858.3945167856239
2018-01-01,52,11471.0,8.723192640692648,0,1,1,2018,1,1,1,369.98,1507.4014285714277,1411.44,482.29999999999995,2636.16,758.6536142717733
2018-01-01,80,12448.0,6.582564705882353,0,1,1,2018,1,1,1,1411.44,1519.9485714285706,1499.27,482.29999999999995,2636.16,757.5274854733818
2018-01-01,77,5436.0,6.028411910669975,0,1,1,2018,1,1,1,2636.16,1202.004285714285,1273.2900000000002,410.5499999999999,2212.1099999999997,673.3380283794392
2018-01-01,67,10184.0,8.134537346711268,0,1,1,2018,1,1,1,2212.1099999999997,1112.2628571428563,1273.2900000000002,410.5499999999999,1744.38,546.119033658245
2018-01-01,58,17316.0,8.501915343915352,0,1,1,2018,1,1,1,1273.2900000000002,1223.7414285714278,1499.27,410.5499999999999,2053.6400000000003,653.5473554234293
2018-01-01,16,5830.0,6.81370786516854,0,1,1,2018,1,1,1,482.29999999999995,1232.2628571428563,1499.27,410.5499999999999,2053.6400000000003,642.5652666646521
2018-01-01,50,19569.0,11.675228357191534,0,1,1,2018,1,1,1,792.13,1352.3228571428565,1583.9199999999998,410.5499999999999,2053.6400000000003,624.893693778242
2018-01-01,99,5677.0,6.727645502645502,0,1,1,2018,1,1,1,1744.38,1144.3014285714278,1499.27,288.23,2053.6400000000003,709.2986175659432
2018-01-01,120,5830.0,6.8514254385964914,0,1,1,2018,1,1,1,1499.27,981.3885714285706,541.95,288.23,2053.6400000000003,744.2812096116348
2018-01-08,89,5843.0,7.755945330296128,0,1,1,2018,8,8,2,410.5499999999999,947.2457142857136,541.95,171.54999999999998,2053.6400000000003,779.4815379651897
2018-01-08,39,5854.0,6.526826923076921,0,1,1,2018,8,8,2,1583.9199999999998,783.0499999999993,434.55,171.54999999999998,2053.6400000000003,743.2283105255564
2018-01-08,10,10324.0,9.961686746987956,0,1,1,2018,8,8,2,2053.6400000000003,815.8071428571421,434.55,171.54999999999998,2282.9400000000005,810.5645954665279
2018-01-08,52,11290.0,8.81350270270271,0,1,1,2018,8,8,2,541.95,903.3385714285707,434.55,171.54999999999998,2282.9400000000005,809.1443860529212
2018-01-08,50,19689.0,11.715030508474557,0,1,1,2018,8,8,2,1632.55,853.0457142857136,434.55,171.54999999999998,2282.9400000000005,766.0595777713665
2018-01-08,20,30931.0,16.135245189323356,0,1,1,2018,8,8,2,288.23,1588.4114285714277,1154.67,171.54999999999998,5435.79,1844.7345301824935
2018-01-08,16,5976.0,6.754720357941833,0,1,1,2018,8,8,2,358.88,1598.6785714285709,1154.67,171.54999999999998,5435.79,1836.934378744731
2018-01-08,107,12746.0,9.616075819672137,0,1,1,2018,8,8,2,171.54999999999998,1717.3785714285707,1154.67,430.75,5435.79,1754.3342607613174
2018-01-08,95,30893.0,12.290485175202155,0,1,1,2018,8,8,2,434.55,2777.554285714284,1280.5,430.75,7855.779999999997,2787.850047658333
2018-01-08,80,14624.0,6.677327188940092,0,1,1,2018,8,8,2,2282.9400000000005,2635.03857142857,1280.5,430.75,7855.779999999997,2842.316023213162
2018-01-08,22,8741.0,8.116904458598734,0,1,1,2018,8,8,2,1154.67,2756.0642857142843,1285.33,430.75,7855.779999999997,2786.2599887654483
2018-01-08,3,7209.0,6.873178947368421,0,1,1,2018,8,8,2,1280.5,2662.0042857142844,1285.33,430.75,7855.779999999997,2854.6493169089213
2018-01-08,15,17685.0,8.372898089171983,0,1,1,2018,8,8,2,5435.79,2249.5428571428556,1285.33,430.75,7855.779999999997,2582.706840440305
2018-01-08,120,5644.0,6.937136563876652,0,1,1,2018,8,8,2,430.75,2260.3257142857133,1285.33,506.23,7855.779999999997,2573.9906148680047
2018-01-08,14,7040.0,6.857910447761193,0,1,1,2018,8,8,2,1002.4500000000003,2210.4414285714274,1285.33,506.23,7855.779999999997,2605.620716716259
2018-01-08,99,6218.0,6.746657681940699,0,1,1,2018,8,8,2,7855.779999999997,1124.8242857142848,653.26,256.46000000000004,2548.56,859.6316737777355
2018-01-08,58,17405.0,8.618672286617501,0,1,1,2018,8,8,2,1285.33,1161.0299999999993,653.26,256.46000000000004,2548.56,872.7554717865363
2018-01-08,77,5071.0,5.812463054187191,0,1,1,2018,8,8,2,2001.85,941.1885714285708,622.0800000000002,256.46000000000004,2548.56,817.7432724359722
2018-01-08,143,5803.0,6.6582168674698785,0,1,1,2018,8,8,2,622.0800000000002,904.2257142857135,506.23,256.46000000000004,2548.56,840.113016124564
2018-01-08,59,7159.0,6.418560975609755,0,1,1,2018,8,8,2,2548.56,638.0014285714278,506.23,256.46000000000004,1538.7700000000002,424.8216767628826
2018-01-08,67,10168.0,8.044854910714296,0,1,1,2018,8,8,2,506.23,752.8914285714278,653.26,256.46000000000004,1538.7700000000002,487.3875218081536
2018-01-08,97,46506.0,16.752666666666606,0,1,1,2018,8,8,2,653.26,1449.1128571428562,684.99,256.46000000000004,5526.8099999999995,1862.461710583732
2018-01-08,73,9989.0,8.084807930607196,0,1,1,2018,8,8,2,256.46000000000004,1520.3314285714278,754.99,363.34000000000003,5526.8099999999995,1818.2621212339793
2018-01-08,126,26840.0,12.913061594202862,0,1,1,2018,8,8,2,1538.7700000000002,1664.8957142857132,754.99,363.34000000000003,5526.8099999999995,1859.728100528473
2018-01-08,55,17923.0,10.90716406829992,0,1,1,2018,8,8,2,462.96,1779.6857142857134,1266.4900000000002,363.34000000000003,5526.8099999999995,1796.912726992765
